id,date,score,title,uid,content
87137058,2016.9.8 1:32,4,,110****119,鱼尾狮是新加坡的象征，象征它从一个小渔村发展起来，到了新加坡必和标志性的景点鱼尾狮像合影。
87113473,2016.9.6 21:42,5,,耶耶耶耶,新加坡的标志，如果只有一天时间在新加坡那么首选。有两个鱼尾狮，一大一小，不用门票。各种人都在这凹造型，可以做出各种有创意的动作。再走十几分钟就到牛水车。
87096116,2016.9.5 21:20,5,,E31****694,免费的大热景点，不断有遊客前來。拍照留念一流。
87087580,2016.9.5 11:00,4,,z夜雨,免费开放的公园，这里很多附近居民过来晨练或者带小孩玩&#x20;两岸有很多有名的景点&#x20;金沙和大榴莲也在这旁边&#x20;还有著名的双螺旋桥
87085693,2016.9.5 8:43,4,,nicoliuyue,新加坡地标，明天游客都很多，白天和夜晚时的效果很不一样，建议晚上去看看，应景周围的建筑物的灯光非常美。
87084693,2016.9.5 7:19,5,,hbl1113,在著名的富尔顿酒店对面就是鱼尾狮身像公园。他是新加坡的标志，也是游客必到的旅游参观景点。但是每周鱼尾狮身像会有休息清洁打扫的时间，所以要看好时间去。
87082364,2016.9.4 21:40,5,,smallyangsun,新家坡的标志，拍拍照，欣赏一下夜景，很美。
87068328,2016.9.3 21:11,4,,芥末丶丶,对面就是金沙&#x20;也是老牌的公园，不是住在附近的话不太会去第二次&#x20;因为人太多了
87051660,2016.9.2 20:22,5,,Luna,地标性建筑，不得不去的旅游景点。乘游河船或在园内均可近距离观赏拍照
87048929,2016.9.2 15:23,5,,E34****99,比较有特色的就是鱼身狮子头的像从口中喷清水，很漂亮的，晚上看更漂亮有灯光辉映着
86815316,2016.9.1 16:10,4,,破坏死光,鱼尾狮像公园还是比较大公园，空气清新，春天去会有很多花，晚饭后去里面走走圈很赞
87012334,2016.9.1 15:43,5,,当地向导伊妹儿,新加坡有代表性的标志之一，景色不错，适合旅行与观赏，趣味性强，繁华地段，人流量也很多，周边当地的小吃街也不错，味道鲜美，便宜，性价比超高的。
86651829,2016.8.30 21:53,5,,cparissh,这个是狮头鱼尾妈妈吧&#x20;尾巴被雷电批过&#x20;导游说是为新加坡档了一次。所以新加坡没有瘦2007年金融分包的影响&#x20;新加坡人还是很迷信的。去的时候在做SHOW&#x20;把“妈妈”包起来了
86634160,2016.8.29 21:36,4,,leon,鱼尾狮雕塑是新加坡的象征，一直是期待已久了的。因此，来新加坡一定要来鱼尾狮看看。在出过午饭以后的时光，来了。旁边也还是可以逛逛，车在树荫底下停下来以后。听导游讲这里有一家卖冰砖的口味不错！就去试试，他卖的冰砖有各种水果口味的，的确口感可以的。就在这座桥的附近，喜欢的朋友可以一试。因为正好是国内的公众假期来的，因此游人不算少，拍照还是要时间排队的。但真的很有意思的一个雕塑。近看。&#x0A;新加坡的空军在庆祝节日。&#x0A;一眼望过去河对岸的风光！&#x0A;天气还算可以的。只是阳光没有了。&#x0A;周边饮食：有一些饭馆，但离景点远些。&#x0A;周边交通：地铁绿线、红线：莱佛士坊站。&#x0A;总的来讲，建议来新加坡这个景点不要漏掉，个人觉得很不错的一个景点。
86624856,2016.8.29 10:35,4,,freedomxm,景色還好。主要是看晚上的景色。但白天與晚上都好多人。。。喜歡拍照的人，我建議帶個長腳或18-55的變焦吧。。。三腳架最重要。沒三腳架還不如直接用手機拍攝。。。
86611343,2016.8.28 11:35,5,,糖灵,鱼尾狮像坐落于市内河畔的鱼尾狮公园内，是新加坡的标志和象征。塑像由雕刻家林南先生和他的两个孩子共同雕塑完成，每年来自全球的众多游客都会专程造访鱼尾狮公园，与世界著名的鱼尾狮拍照留念。
86578166,2016.8.26 10:59,5,,_WeCh****12428,免费景点，离酒店很近，景色很美，可以看到金沙酒店
86560741,2016.8.25 7:27,4,,维克多一只耳,作为标志性的建筑之一，肯定要去的，公交124可以直接到，跟鱼尾狮合照免不了，他的身上有五颜六色的灯照着非常漂亮。鱼尾狮身像正对着就是著名的帆船酒店，取景角度好的话效果不错，但是人也很多，拍完就走人。
86551523,2016.8.24 15:13,4,,老小子ll,很美丽的开放性公园，微风徐徐，景色迷人。这里很多附近居民过来晨练或者带小孩玩
86545845,2016.8.24 10:20,5,,笃悠悠的鱼,鱼尾狮是新加坡的象征，每一个来新加坡观光的游客都会来此地留影，白天广场里自然是热闹非凡，而我偏爱夜晚时分的鱼尾狮，霓虹灯下的鱼尾狮流光溢彩，而新加坡河畔的夜景更是美不胜收！
86542527,2016.8.23 23:28,5,,_WeCh****87231,必去，夜景很漂亮，晚上8点钟时会有激光秀和水幕。
86531883,2016.8.23 13:07,5,,Mary_Kiky_Zhu,鱼的尾巴，狮子的头像，不停的喷洒着水，很有创意，跟随狮身人面像的吧，哈哈哈
86419663,2016.8.22 23:44,5,,135****1685,新加坡的地标建筑鱼尾狮公园免费开放，很多游人在此处欣赏对面金沙酒店的风景夜景，同时鱼尾狮又是拍照的绝佳地，拍几张有趣的照片回去不留遗憾。
86157706,2016.8.20 20:33,4,,海蛇,这是新加坡的标志性建筑，虽然是个免费的公园，但是游人如织，络绎不绝。&#x0A;乘坐地铁到达莱佛士坊，沿着新加坡河走大概10分钟，就能到达目的地。&#x0A;好多人在这里拍照，鱼尾狮作为标志性建筑，不来看一次总觉得缺点什么。&#x0A;附近有一些办公楼和酒店，想喝咖啡或者吃饭，也可以在周围解决。
86157278,2016.8.20 19:59,5,,罗杰小兔,鱼尾狮是新加坡的标志性建筑，鱼尾狮公园作为开放式公园，天天人潮涌动，驻足留念！这里是新加坡河的入口处，对面是金沙酒店，所以人们都喜欢以它为背景留念！喷泉式鱼尾狮像，还是许多游客摆poss合影的最佳选择！
86146677,2016.8.20 1:32,5,,李军,喜欢新加坡的一切，蓝蓝的天空！唯一遗憾就是没去圣淘沙
84489121,2016.8.17 16:42,5,,Emmm_pty,鱼尾狮是新加坡的标志物，坐落于新加坡河畔，早上他会一直喷水，晚上他会亮灯，周围还会放音乐，不过到了晚上它的眼睛会放红光，有点可怕，对面就是金沙酒店。
84485143,2016.8.17 13:18,5,,猫咪确实不怎么爱洗澡,鱼尾狮像公园是新加坡的地标，风景宜人～适合各个年龄段的人来游玩及呼吸新鲜空气~
84478434,2016.8.16 23:35,4,,288****558,新加坡地标建筑物来的哦，一定要看看
84477365,2016.8.16 22:19,4,,兰馨兰馨,新加坡自封花园城市，虽然面积小但是园林景观位于城市的每一处，鱼尾狮身像是新加坡的标志，不巧的是去的那一天雕塑在修缮整个包了起来
84476453,2016.8.16 21:08,5,,M21****802,标志性建筑，必去留影！
84462822,2016.8.15 23:25,4,,105****133,最小的公园，不收费，就是鱼尾狮出名，可以拍照留念，离地铁较远。
84450652,2016.8.15 10:00,5,,来啊父相伤害啊,鱼尾狮像公园是新加坡的象征，很美丽的开放性公园，微风徐徐，景色迷人，非常好的地方
84416600,2016.8.13 5:30,3,,113****387,新加坡的国家地标，就是一个标志而已。
84414770,2016.8.12 22:42,4,,熙游记SeeTrip,鱼尾狮公园。说是公园，其实就是一个海湾，开放式的广场，不用门票。晚上CBD开了灯特别美。入夜了对面的金沙酒店还会有激光表演。&#x0A;鱼尾狮是新加坡的财神爷，像我这种财奴去到那儿都一定要看财神……鱼尾狮公园一共有两个鱼尾狮，大的那个就是大家最熟悉的那个，嘴巴朝着马六甲海峡张开。后来新加坡人觉得光吃不吐不行啊，就在它背后做了一个背对着大鱼尾狮的小鱼尾狮。这个小鱼尾狮是废旧的陶瓷碗和啤酒瓶做的，朝着新加坡方向吐水。水为财。
84394168,2016.8.11 17:23,5,,Emmm_pty,这个鱼尾狮多有名不用说了，如果想合照没有太多人群，记得早点来，中午下午都非常的晒，而且游客很多很拥挤，旁边有纽约的lady&#x20;m。
84390711,2016.8.11 14:01,5,,201****078,鱼尾狮公园环境一流，周边建筑风格各异，整体景观设计非常融洽，还免费，值得一游。
84339193,2016.8.8 14:34,5,,e11****97,虽然人很多，但是还是可以摆各种pose和鱼狮尾合影，对面就是金沙酒店
84301703,2016.8.6 6:05,4,,fei_ye,作为新加坡标志的鱼尾狮，是来新加坡的必到之处，每一天来鱼尾狮公园的人很多，虽然有小的鱼尾狮，但是大家还是更喜欢大鱼尾狮，就是感觉有些年头了，找个好角度拍照不容易
84237521,2016.8.5 20:29,1,,爱旅游的旭东,去的时候，鱼尾狮在维修，什么也没看见
84221421,2016.8.4 20:54,5,,_CFT01****2005038,鱼尾狮公园，来新加坡必去的地方了吧。大家都喜欢摆各种POSE和鱼尾狮合影。隔着河对面就是金沙酒店和摩天轮，可以走双螺旋桥过去金沙那边。鱼尾狮背后就是新加坡的CBD了，高楼林立。鱼尾狮绕过来后有个卖面包冰激凌的老爷爷，不是乌节路十二道锋味那个。不过他们那个冰砖都批发的，味道是一样的，1.2新币一块，榴莲味道的好吃。从这边走到摩天轮那边会路过一个足球场，是在河上建立的，挺有意思~
84206901,2016.8.3 23:19,4,,天下游美食,因为新加坡国庆，正好在清洁维修，在滨海湾的最著名的景点，对面就是金沙，很小很干净的一个公园，有一大一小两个鱼尾狮，大的在清洁，小的那个还在工作
84205465,2016.8.3 21:39,5,,笃悠悠的鱼,这是众所皆知的新加坡标志和象征，新加坡必游景点，整个广场很大，以鱼尾狮为中心，四周都是新加坡的标志性建筑，对于第四次来新加坡的我来说，鱼尾狮就是一个好久不见的朋友，每次来新加坡都要来这里走一走，和鱼尾狮说声“嗨”！
84192519,2016.8.3 10:40,4,,工匠,鱼尾狮公园面积很小。鱼尾狮喷出的水流很强劲。周边高楼林立，特别是金沙酒店尤为抢眼。好多游客，争相拍照，毕竟它是新加坡的标志。旁边还有卖纪念品的地方。
84176779,2016.8.2 12:05,4,,小小丽DE大旅程,在新加坡有三个鱼尾狮公园，最大的在圣淘沙岛，人气最高的就是河畔这坐鱼尾狮像，虽说是个公园其实并没有特别的公园设施，争相玩坏鱼尾狮成了一种时尚，各种凹造型摆pose玩错位创意照，但是人实在太多了好扫兴，鱼尾狮公园不要门票，而且旁边就是ladyM，可以吃到最有名的千层。
84156400,2016.8.1 0:09,5,,philipzk,位于滨海湾，新加坡最著名的标志性景点
84156001,2016.7.31 22:42,4,,时间紧迫,鱼尾狮像公园，公园特别大，夏天风景很棒，又凉快，值得一游，风景秀丽环境迷人干净&#x20;是散步的好去处
84130597,2016.7.30 9:38,5,,clarashi,坡县还是非常干净的，著名的鱼尾狮一定要到的拉，在河边，晚上去走下还是很凉快的，对面有著名的金沙酒店和大榴莲滨海艺术中心！
84123068,2016.7.29 17:44,4,,_cs28****6663,新加坡标志，基本到新加坡都会到此一游。对面是金沙酒店，随便拍都能拍到不错的照片。但要拍到鱼尾狮雕像正面，要坐船才可以。
84106304,2016.7.28 16:25,5,,_CFT01****2888296,在新加坡河岸，穿过克拉码头就能到。这里是新加坡的标志建筑，几乎游客必去的景点。在这里拍照
84104127,2016.7.28 14:07,5,,Pinky Deng,这里适合拍照跟吃东西，虽然吃的挺贵的。一碗米饭新币1元，相当于人民币5元一碗啦，小小的呢。不过那壶椰汁跟那盆炒蟹真的炒鸡赞，重点吃饭的环境啊，这里的夜景真美，对面就是金沙酒店。
84103593,2016.7.28 13:00,5,,天意,来新加坡必到的景点，算是新加坡的标志性建筑物，就在新加坡河的边上，很多旅游产品上都有这个鱼尾狮！
84089085,2016.7.27 15:00,5,,吸草的蚊子,新加坡的标示物了，来新加坡怎么能不来鱼尾狮呢，还在这拍了一张用嘴接水的照片，听说是接福哟，从机场可以做地铁过来，特别方便。
84074260,2016.7.26 15:46,5,,DanhuaWang,新加坡的标志性景点，景色很美，是观景和拍照的好地方，尤其在傍晚或早晨的时候，最适宜在这边散步，我们住在旁边的富乐顿酒店，从酒店地下一层有通道过来，非常方便。
84072265,2016.7.26 13:55,5,,杰森斯坦丶达,鱼尾狮像公园是新加坡的标志，对于新加坡人来说这里有着重要的意义，值得来看看
84061938,2016.7.25 17:49,4,,帕蒂梅拉,这个公园是非常棒的，游客很多慕名而来，对于新加坡，鱼尾狮有着重要的文化意义
84055130,2016.7.25 14:17,4,,努努nunu,鱼尾狮像公园在滨海湾旁边&#x20;说是滨海&#x20;实际上就是新加坡河啦&#x20;周围景点好多的&#x20;石像下面人很多
84058063,2016.7.25 14:10,5,,IBABY99,非常不错的，在新加坡有好几处鱼尾狮的景点，这里是最棒的一个，不容错过的好地方
84043092,2016.7.24 20:01,4,,东双河第一皮匠,鱼尾狮像公园是新加坡两个鱼尾狮雕像其中之一&#x20;这个在滨海湾旁边&#x20;人超级多的&#x20;拍照很挤
84032295,2016.7.24 0:06,4,,雨宝宝,周边景色非常好，从海湾公园走到双螺旋桥一路走过来的。本身也不错，但是其实挺小的，必打卡景点。合影的人非常之多，可以借位合影
84026324,2016.7.23 14:59,5,,沈亮s,世界这么大，快去看一看吧！是当地必去的的一个一方，就像来北京就得去天安门故宫一样
84025560,2016.7.23 14:17,5,,威廉家丁,这个公园非常有意义，鱼尾狮像看着非常美观，是个拍照的绝佳景点哦，游客很多，这边很热闹
84024632,2016.7.23 12:53,5,,笑点坏掉了,非常喜欢这个热闹的公园，整个公园人非常多&#x20;有好多人排队到鱼尾狮喷水下面拍照&#x20;据说可以发财
84013011,2016.7.22 14:07,5,,Mary_Kiky_Zhu,这个公园，算得上比较袖珍的咯。不过麻雀虽小，五脏俱全，景点还是很满意的，玩的也特别开心了。
83986262,2016.7.20 16:16,4,,来是因为你,鱼尾狮公园是新加坡面积最小的公园，它位于新加坡河河口。著名的鱼尾狮像就坐落于此，这个矗立于浪尖的狮头鱼身像是新加坡的标志和象征。它后面还建有一座小鱼尾狮像与之相伴，与大鱼尾狮呼应
83938689,2016.7.18 23:09,5,,射手座的Lena,如果在新加坡只有一天的行程，那么大家的首选都会是鱼尾狮公园&#x20;&#x20;，附近是大榴莲和金沙酒店。这个数年前还是在地理老师口中得知的建筑，一直让我向往。而如今终于见到，心中无尽满足。虽然是隔着围栏观看拍照，还是可以拗出很多有创意的造型。无门票，越到晚上人越多，饭后边看市政厅的雄伟建筑边逛到鱼尾狮公园，是非常推荐的一个选择。
83854231,2016.7.12 12:48,5,,蛉啊子,新加坡必游景点，新加坡标志性建筑，记得要拍喝鱼尾狮吐出来的水的照片。这里有一大一小两个鱼尾狮，但都比圣淘沙上面的小很多。这里完全免费，没有门票。
83831345,2016.7.10 16:19,4,,小二B日月,这个公园是非常赞的，交通十分便利，里面的建筑环境看起来挺有意思的。大早上的就好多人！
83817002,2016.7.9 11:48,5,,minnie157,免费的开放式公园，坐落于金沙酒店的正对面，晚上可以看到金沙亮着灯光的景观，会喷水的鱼尾狮也是新加坡的标志性建筑，是来旅游的必看景点。
83798893,2016.7.7 17:31,5,,肥肥安大王,标志性—鱼尾狮，对面就是金莎酒店、摩天轮、旁边是大榴莲
83593759,2016.7.6 8:40,5,,aaaaa大娘,离我们住的地方很近，步行10分钟也就到了&#x20;&#x20;是新加坡的地标&#x20;远远的就看见很多人在这里拍照
83586130,2016.7.5 14:57,4,,bradytang,新加坡又称狮城，所以到了狮城不可不拜“狮”。无论是新加坡市中心会吐水的狮，还是圣淘沙不会吐水干巴巴的狮，甚或是玩具反斗城中用乐高拼就的玩具狮，都让我们大开眼界。
83586195,2016.7.5 14:42,4,,娑娜,如果晚上没事可以来走走逛逛，很热闹的。&#x20;鱼尾狮对面就是有名的金沙了，很多人都在雕像下面接水拍照
83582504,2016.7.5 9:26,5,,BigBag大背包,新加坡的地标建筑&#x20;来新加坡必须来的地方&#x20;果有时间经过这里不妨来看下。对面就是金沙了，是我最喜欢的景点之一
83574855,2016.7.4 15:36,5,,Thekingzeus丶,鱼尾狮像公园是新加坡必来的地方之一&#x20;属于新加坡的地标&#x20;在一个靠水的地方&#x20;晚上人很多&#x20;对面就是金沙
83569226,2016.7.4 6:38,5,,龙神皇陛下,新加班标志，必到景点，开放型免费公园，值得一看
83568952,2016.7.4 1:19,5,,_IVY_,虽然叫鱼尾狮公园，不过就很小一个地方其实。
82342266,2016.7.2 23:51,4,,VG****0,我去的时候鱼尾狮子刚好在重现整改，不喷水了居然，心里小不爽。晚上白天好看，就是灯光打的有点瘆人
82138204,2016.7.2 20:47,5,,林千夜,鱼尾狮公园是新加坡的地标性建筑了，好多著名的景点都在这附近，公园景色非常美丽，游客也比较多
79925380,2016.7.1 22:46,5,,我的黑郁金香,应该是新加坡最迷你的公园了，但是游客也是最多的，免费游览。
79763320,2016.7.1 21:20,5,,MICKEY-MONKEY,新加坡的最有名标志性地标，72年前总理李光耀剪彩开幕的。
74718097,2016.6.19 20:29,5,,玄小草,新加坡的地标建筑，游客非常多，不过很适合各种拍照留念。来狮城不来等于没来过。
74699161,2016.6.18 8:58,5,,三升换五斗,新加坡的标志整个国家或者说城市的标志。还会喷水：）
74678633,2016.6.16 15:58,4,,_ZFB20****2833690,毕竟是新加坡地标，来新加坡玩的游客必然会到这里来拍个照留念，当然除了到此一游，其他也没什么可玩的，景色吗就是典型的城市中心高楼景观，对面就是金莎酒店，远处能看到新加坡摩天轮&#x0A;额外提一下，旁边小贩叫卖的华夫饼干包起来的雪糕味道不错，尤其是榴莲味的，1新币一个
74661980,2016.6.15 13:55,3,,lu****d,新加坡的标志，正对金沙，晚上比白天漂亮
74640129,2016.6.13 21:45,3,,Zodiarkx,景色不错~~对面是金沙~~晚上金沙还有激光秀~~
74637609,2016.6.13 17:50,5,,Anne陳CuoTuo,到新加坡必去的一个景点，可以一去！
74594607,2016.6.11 10:52,3,,Msangela,这是个小狮子，大狮子在圣淘沙。游客很多，只为拍张照留念~
74585630,2016.6.10 19:56,5,,王小美环游世界,鱼尾狮公园是新加坡最美的景色，短短7天，来了这里2、3次，围着鱼尾狮各种摆拍。最好的角度当然是：鱼尾狮+金沙+大莲花。
74570179,2016.6.9 19:30,5,,口今日隹山,新加坡的象征&#x20;&#x20;&#x20;真的是一路不耻下问找到的
74552818,2016.6.8 16:43,5,,M05****72,鱼尾狮公园：鱼尾狮像就坐落于新加坡河畔，是新加坡的标志和象征。公园周围地带的其他新加坡著名的地标性建筑：政府大厦、高等法院、维多利亚剧院、国会大厦、伊丽莎白公园、莱佛士铜像等等的市区观光，同时你也可以看到新加坡政府耗资5亿9600万元建造的滨海艺术中心，让你感染到文化艺术的气息。外观扬名世界的莱佛士古典酒店（新加坡最具代表性的英式建筑酒店）。
74537639,2016.6.7 13:53,5,,110****090,鱼尾狮像公园是新加坡的国家标志。这里也是新加坡面积最小的公园。每个来新加坡的游客一定会来这里拍照。
74467787,2016.6.1 20:49,5,,Ellie,很喜欢，天气晴朗的气候拍照很漂亮，特别喜欢
74442182,2016.5.31 14:36,4,,M58****21,新加坡必游景点之一，也是我到新加坡的第一站，不收费，非常适合拍照。
74363383,2016.5.25 11:24,3,,OHYEAH_13,新加坡的地标&#x20;&#x20;人很多&#x20;&#x20;感受下当地文化还是可以的
74330723,2016.5.24 8:19,5,,bradytang,我们是乘坐在鸭子船（DUCK&#x20;TOUR)上得以一睹鱼尾狮风采的，仍然觉得太远、周围游人太多而拍照不能尽兴。后来在新加坡的TOYSRUS玩具店的入口处，看见一座用乐高积木拼出的大型鱼尾狮，活灵活现，拍下一景，以资留念。
74328286,2016.5.23 21:56,5,,DJDQ,新加坡地标建筑。建议傍晚时分，太阳落山去，不是很晒，微风吹起的水珠溅在身上特别舒服。就在新加坡河边儿上，还可以看夜景
74324119,2016.5.23 15:49,3,,Little_monster_2018,公园人很多哦&#x20;而且很多游客&#x20;天气特别热&#x20;不要忘记带伞&#x20;旁边有老奶奶卖冰棍&#x20;挺有新加坡特色的
74317342,2016.5.23 1:55,5,,旅游爱好,这里主要就是和新加坡地标建筑鱼尾狮拍照，不过在这里可以看到金沙酒店以及摩天轮，景色算是非常棒的，周围还有非常出名的榴莲建筑！
74314514,2016.5.22 19:47,4,,StevenDJR,新加坡地标公园。公园不大，但是人好多，很多都是旅游团。可以在稍远处拍照片，比较漂亮。
74304599,2016.5.21 21:12,4,,dolphinlemon,六月份去的，新加坡一直很热，尤其我们还是10点左右到的，太阳曝晒啊。说是公园其实不算吧，应该就算个地标吧。因为里面只有鱼尾狮，在喷水的小狮子旁边各种凹造型哈哈。乐趣颇多，就是晒啊。海的对面就是金莎啦，一艘大大的天空之船HOHO，相信晚上会更美，可惜啦，我们是白天去到此一游的。地铁下来还是需要走一段路的，傻傻的还不认识，还在问人家，其实就在对面。
74280930,2016.5.19 15:05,5,,ci****cf,必去的签到景点，没到鱼尾狮就不算去过新加坡，呵呵哒
74280409,2016.5.19 14:23,4,,艾思文,鱼尾狮像公园是必去的一个景观，整个公园的朝向很不错，能看到日出的景色，这个鱼尾狮像其实并不大，基本上离远了就看不到的。
74255798,2016.5.17 9:33,5,,修罗瓜瓜,又一个热门且不得不去的地方，傍晚去气温会好很多，白天太热了。傍晚可以小逛➕吃点喝点！还能在附近公路看到很多拉风的车
74253947,2016.5.16 23:51,4,,BettyOu,去的当天下了无比大的雨，不过毫不影响观光的游人，感觉就是标志性建筑，怎样都要去到此一游的
74231869,2016.5.15 1:29,5,,盒子,著名的标志就在这里了，空气非常棒，环境超级美
74226841,2016.5.14 14:55,5,,盒子,新加坡地标，在这里可以看到喷水狮头鱼身像、摩天轮、著名的三栋楼楼顶上是一个大船的酒店，海水清澈。
74210111,2016.5.12 23:55,5,,M29****527,鱼尾狮公园。新加坡地标性建筑。是个放松的好地方，夜景很美。
74207993,2016.5.12 20:27,5,,136****2901,公园不是很大，主要就是看鱼尾狮的，大小狮子都很可爱，毕竟是地标性经典，怎么拍都不够～
74168833,2016.5.9 15:06,4,,tonny,免费的，适合拍照到此一游，不过这里拍对面的金沙比较漂亮
74165017,2016.5.9 10:35,5,,Gac-Henry,没有什么好说，必去拍照，效果真不错！
74153830,2016.5.8 11:23,5,,krees嘉,新加坡面积最小的公园，但很有看头，可以看到摩天轮、金沙酒店无边泳池、鱼尾狮、榴莲状剧院等的全集。必去景点，中午比较晒没有遮阳的地方要记得带伞防晒
74136989,2016.5.6 17:42,5,,288****175,鱼尾狮像在新加坡河畔鱼尾狮公园内，是新加坡的标准性地标，每年吸引着很多游客前往，望过去就是金沙酒店和摩天轮，沿途的绿化很好，街道也很干净，还有很多好吃的东西可以吃。
74114616,2016.5.4 22:20,5,,137****3729,景色很美，从克拉码头走了很远才去到，碰到当地人马拉松
83595566,2016.5.1 6:26,4,去狮城遛个弯儿（海量美图，吃喝玩乐超实用攻略）,yoki-M,这是一个开放式的公园，免费的。&#x20;据说鱼尾狮喷出的水是财富的象征，所以游人纷纷摆出接水的pose拍照。道理我都懂，可是为什么要用嘴接住鱼尾狮的口水呢？比如。。。&#x20;鱼尾狮与金沙酒店遥遥相望。&#x20;金沙是很多国人壕的首选。作为小草民，住不起，咱玩得起。空中花园咱得走一趟啊，在制高点瞅一瞅这个美丽城市的黄昏。
72520057,2016.4.28 22:45,4,,小魔鱼,新加坡地标，拍照必去，游客非常多
72355476,2016.4.28 19:43,5,,zhaoww83,新加坡的标志，鱼尾狮像，喷着发财水，每天拍照参观的人非常多
72199346,2016.4.27 20:18,5,,cparissh,免费的标志性建筑&#x20;这个是妈妈！&#x20;旁边有儿子&#x20;爸爸在圣淘沙。
72118176,2016.4.24 21:46,5,,海洋,晚上去，确实很美值得一去，金沙有灯光秀，很美很美
72113457,2016.4.24 14:10,4,,E55****07,一个典型的地标建筑，属于不去后悔去了也后悔的类型。
72105732,2016.4.23 18:11,5,,joanzlq,风景不错，我们坐鸭子船海上一圈远观了它，狮城标志merlion！
72081309,2016.4.21 15:31,4,,安如意,到此一游。好多好多人&#x20;要选角度拍照&#x20;咔嚓
72021458,2016.4.16 14:22,5,,The-walking-cat,现已开发成设备齐全的海上乐园，是著名的旅游度假胜地。整个岛的北部是一个大型度假村新加坡名胜世界。岛西端的英国碉堡西乐索炮台建于1880年
72014454,2016.4.15 20:35,4,,Sharon_Shao,拍夜景和看金沙秀的好地方哦。晚上8点和9点半准时金沙激光秀。看水务电影的话还是要去金沙看。
72005802,2016.4.15 1:45,4,,m10****621,新加坡标志，值得一看，鱼与狮结合，真的不可思议
72003173,2016.4.14 20:09,5,,昵称好难好难,免费滴，因为鱼尾狮是地标嘛，所以都去，至少合个影啦。
72001821,2016.4.14 17:13,3,,willie,和外滩一样，是个开放性的公园，游客非常多，人也很多，新加坡的气温很高，好不容易走道鱼尾狮处，发现它竟然在维修，只能看对面的金沙酒店，和附近的风景和高楼，和外滩的景色还是不能比的，只是水比较蓝，这个和新加坡的环境治理还是有关，只是因为有游客的存在，水面上还是有一些塑料垃圾的存在。
72000185,2016.4.14 15:10,5,,109****038,空气好，景色宜人，周围环境好，街道整洁，很适合家庭旅游的景点。在这里可以看到世界各地的朋友
71986285,2016.4.13 12:40,5,,田艾依,虽然都是人造风景，但其实很美，现代化感十足！
71932215,2016.4.10 9:19,4,,Eddies888,新加坡地标，也是们旅客们必访的景点。坐在小船上由专业的服务员讲解狮身鱼尾的新加坡历史。全白是雕像吐出水，四周围的现代化建筑物另我陶醉在这美丽的国家。
71918706,2016.4.8 20:22,5,,刘丹1,去的那天天气很晴朗，温度很高，虽然是周一，还是有很多游客。这里视野很好，金沙酒店，鱼尾狮，摩天轮都可以看到，是新加坡的必到景点，很受欢迎。如果没那么晒应该体验更好
71844433,2016.4.8 14:58,4,,fei_ye,新加坡的标志景点，只是人太多，对面就能看到空中花园
71842013,2016.4.8 11:48,5,,兴导,这里是新加坡的代表之地，必来之地，气温太高非常热，拍照时一定注意光线，否则出来都是小黑。
84394217,2016.4.8 9:44,4,新加坡采风录之一城市景观掠影[图文],CNR赣勇,"新加坡象征的鱼尾狮公园,其实是一座很小的公园，在公园伸向滨海湾的一角有一座高８米、纯白的鱼尾狮。该鱼尾狮可以说有两种形象，白天的形象和夜晚的形象。白天，以往来于新加坡港的船只及蓝天白云为背景的是一座威武的雄鱼尾狮；夜晚，在黑夜、灯火之中则是一座泛着青白色的神秘而美丽的雌鱼尾狮。"
71836078,2016.4.7 20:05,4,,203****697,还可以，应该晚上去会比较好凉爽，夜景也会比较好看。
71825559,2016.4.6 22:56,5,,乐乐嘻嘻哈哈,作为新加坡的地标式景点，这是此处到此一游的地方。但是我之所以给五颗星的评级，其实是因为你就在鱼尾狮边上的lady&#x20;M，非常不起眼的一角，千万不要错过噢。据说全球只有5家连锁专卖店，而新加坡有2家。来不及好奇为什么小小新加坡有两家，已经味蕾占据了细滑纯正的奶油，更是层次分明的。我尝试了经典原味和抹茶，非常赞。去鱼尾狮，虽然没拍成动作有趣的照片，而且晒得要命，但是一块千层蛋糕已让这一切都值得。
71816804,2016.4.6 11:04,5,,re****n,在新加坡河岸，穿过克拉码头就能到。这里是新加坡的标志建筑，几乎游客必去的景点。在这里拍照，可以将背后的金沙酒店、摩天轮以及大榴莲一起照进去。可以摆出各种造型拍照，比如托起金沙酒店楼顶的大船，或是接住鱼尾狮的喷水等。公园不大，几乎就是围绕着喷水的鱼尾狮参观，附近没有商店和饭店。从这里走去摩天轮要30分钟时间，桥下有卖雪糕冷饮。
71811065,2016.4.5 20:05,5,,番茄妹子,新加波景点都聚在一起，给我印象就是治安很好，路上很干净，值得一游。
71790332,2016.4.4 8:29,5,,周璇,一共三只小狮子，空气景色非常好，新加坡人很友好，问路都是很耐心指路，周围高楼林立，今天天气不好，总有一种大片的即视感。
83807209,2016.4.3 9:29,4,狮城+香港五日懒人游记,meganbabe,在这附近的游客就比较多了，还有很多旅游团，但是相比国内的拥挤程度，这边还是微不足道啦。&#x0A;后面都是一片金融区的大楼，各种银行金融证券公司坐落于此&#x0A;大鱼尾狮附近还有个很小的鱼尾狮，挺萌的
71777199,2016.4.3 0:40,5,,kevin_狮子座,去的时候还是人家国庆节，真的很壮观
71733631,2016.3.30 8:56,2,,M27****417,免费的公园，名过其实，又赶上正在检修。
