content,date,id,score,title,uid
取票方便，妈妈说里面变形金刚好玩，未来水世界一定看现场，音响效果好，而且节目开始前互动多，但是坐位置一定想好再坐，你懂得,2018-11-07 20:41,157168069,4,,bambino
里面玩的东西还挺多，携程订票快取票也快，早点进去直接玩了变形金刚，未来水世界也值得一去,2018-11-07 20:39,157168255,4,,bambino
会受天气影响，打雷室外项目会停止。很遗憾错过了水世界表演，和几个户外项目。人不太多，玩起来很舒服，适合四岁以上个字高些的宝宝玩。,2018-11-07 16:02,157166257,5,,elabin
还不错啊，方便快捷！有效期长！,2018-11-07 13:41,157165473,5,,Pride
非常不错，价廉物美，人很少，5个小时玩遍全场,2018-11-06 22:06,157161193,5,,wenbliu
真心好玩，特别是过山车，一定要做！刺激刺激刺激！还有海盗船表演，很棒！互动的特别开心，排队也不拥挤，很顺畅，玩的好开心,2018-11-06 16:01,157159429,5,,香槟雨
整体体验度较好，新加坡必游景点,2018-11-06 10:47,157157422,5,,210****265
孩子还想再来，我也想，哈哈哈哈。下次还来新加坡。,2018-11-06 10:19,157156385,5,,希洪吉罗德
下单立马就收到了票，只需在入口扫描下手机就可以了。非常方便，而且价格也便宜。,2018-11-06 09:16,157156269,5,,miss maylou
玩的匆匆，就排队了，有几个没玩上就结束了，说实话，一天真不够，除非买快捷票，但圣淘沙的夜景太美了，坐着欣赏了十分钟被咬了五个包也是醉了，主要隔着裤子咬屁屁上了，妈了个巴子。,2018-11-06 01:02,157154401,4,,苫前町司马冏
印象最深的就是变形金刚，真的一定要玩！有时间玩两遍，哈哈！其他什么过山车，我这老人家真的受不住，太刺激的没玩！木乃伊复仇记对我算是最刺激的，但不觉得有趣，感觉很恐怖！纽约景区没玩成，下午5点多了，又下雨，基本都关门了！我还以为晚上会有烟花表演什么的，但6点后什么都没有了！也许周末热闹些吧！大家要玩的话，一定要尽早，一开园就进去，先玩变形金钢，挑几个自己特别喜欢的，第一时间玩，不然很多都要排队！玩不完！,2018-11-06 00:10,157154582,5,,135****4902
特别喜欢新加坡的环球影视城，给人的感觉充满着童话色彩。,2018-11-05 22:12,157154952,5,,达达和妮妮
非常好的购物体验！价格比本地旅行社还便宜！,2018-11-05 21:03,157152885,5,,106****627
总体还不错，不过有的地方还是需要人工换票的，像海洋馆，夜间动物园就是要去人工柜台。尤其是夜间动物园，要去隔壁的新加坡动物园人工柜台换票。环球影城是可以机器取票的，到是蛮方便的。建议还是在携程买好票，现场买票比较贵。尤其是飞禽动物园，携程2大1小最多也就200多，我在现场买票整整500元。当时网络差怎么都开不到携程。所以好亏的。,2018-11-04 09:33,157141088,4,,miss maylou
去过大阪环球，去之前觉得环球好，如果以后觉得新加坡好玩，不要问我为什么！可能觉得整个圣淘沙都不错，全是玩的，风景也好！！酒店也好,2018-11-04 08:41,157140696,5,,朱小咩
非常好玩！同时买了快捷票，把所有项目玩了个遍，尤其是变形金刚、过山车、水上世界非常有用！大人孩子都适合游玩的景点！携程出票快而且非常方便，打印一份门票入院看一次就行，快捷票打印后折叠下，每个能用的景点工作人员会扫下条形码，再跟下面对应项目上画下标记就行！如果想玩遍热门项目的话建议还是要快捷票,2018-11-03 19:41,157137912,5,,zzx1113
直接扫码入门，不需要排队，非常方便,2018-11-03 17:13,157137478,5,,coco201109
网上订票方便，从电脑打印出来，直接扫码入门，不需要排队,2018-11-03 17:13,157136797,5,,coco201109
小孩最喜欢的景点，一天逛不完。排队时间比上海迪士尼短很多，一天下来玩的项目还是不少的。变形金刚小朋友超喜欢,2018-11-03 15:03,157136189,5,,134****2660
很好玩&#x20;很值得一去&#x20;孩子们很喜欢的乐园,2018-11-02 23:29,157132995,5,,love晨萱宝
出票超快，基本随用随定就可以了，太方便了,2018-11-02 21:20,157133534,5,,buh****ang
小孩子很好完，变形金刚真的不错,2018-11-02 12:24,157129749,5,,M27****0623
非常适合带小朋友去，环境优美，空气清新，服务态度很好，就是人有点多,2018-11-02 05:08,157127723,5,,110****476
很好，通过迅速，还过了个万圣节,2018-11-01 18:27,157125262,5,,Just看脸
好玩！非常完美的一次旅行！下次还去,2018-10-31 22:19,157119705,5,,M11****901
玩的开心就好，推荐一下，出票也快,2018-10-31 20:50,157120239,5,,288****530
很不错的地方&#x20;不过新加坡总是下雨&#x20;室外的设施好多没玩成&#x20;变形金刚那个过山车据说很爽啊&#x20;也因为下雨玩不成&#x20;新加坡真的又干净又安全&#x20;有机会会再去,2018-10-31 09:11,157114864,4,,M28****0656
简单说，就是好玩儿，值得去。大的惊喜倒也没有，该有的游乐设施都有了。看的，坐的，玩的，世界各地多文化的…随时随地有的表演。&#x0A;这次因为宝宝小了，很多不方便尽兴玩，过段时间再去，玩透彻了。,2018-10-31 00:41,157114427,5,,般若不若
人不是太多，表演很精彩，排队很有序，感觉园区内的管理还算井井有条。晚上的烟火表演很精彩,2018-10-30 18:38,157112232,5,,118****269
这个环球影城虽然不大，但是还是很有意思,2018-10-30 14:21,157109760,5,,Nana
很好玩，好多亲身体验项目，挺刺激的，玩的较hi,2018-10-30 13:55,157109565,5,,M29****532
不愧是亚洲最大的环球影城，处处是经典剧情的设置，参与性很强。少年和成人的项目居多，与迪士尼相比刺激感更强。全球最高的双轨过山车名不虚传！,2018-10-30 12:05,157108649,5,,M35****197
值得玩，尤其推荐变形金刚，还有木乃伊归来，运气特别好排队时间很短，也没有买优先票,2018-10-29 22:35,157106437,5,,Minxian
嗨了一整天，期待新加坡环球的更新项目,2018-10-29 22:34,157105214,5,,Minxian
很不错&#x20;行程合理&#x20;导游给力&#x20;很值得一游,2018-10-29 09:38,157101359,5,,我不是盼盼
新奇刺激又好玩～周四去的，人不多，正好遇上万圣节主题，在影城一共玩了13个小时,2018-10-29 09:33,157101055,5,,_WeCh****897197
惊险刺激的体验，鬼屋值得去，恐怖区域的布置很逼真，表演的工作人员也很入戏，四谷怪谈的鬼屋真的好可怕……,2018-10-29 09:30,157101652,5,,_WeCh****897197
方便快捷，按照地点去就可以换到！,2018-10-29 08:51,157101539,5,,hesmond
交通：地铁至harborfront站到vivocity三楼刷ezlink地铁卡坐快捷～坐一站就下车哦。&#x0A;&#x0A;门票：提前买好了门票和快捷票，建议网购提前买哟，会节省现场排队时间呢。But快捷票似乎是现场便宜喔～快捷票必须买！玩项目节省太多时间囖，心情美滋滋。&#x0A;&#x0A;游园项目：十点入园，入园记得拿游园指南囖，我们忘了拿，后来入礼品店拿了份英文版，问路的时候遇到一个热心的工作人员给我们一套中文版指南加演出安排表，看起来方便多了。&#x0A;&#x0A;蛮多过山车项目，比如室内的变形金刚和那个木乃伊，还有室外的红蓝过山车和两个比较适合小朋友玩的小龙飞行学校和鞋猫剑客历险记。我很喜欢河流探险项目，即使有快捷票还是排很久的队，最后的俯冲才会稍微湿身，但是吧我们没买雨衣，感觉还好，可以穿短裤和拖鞋就完全不怕，出来也有大型吹风机可以站在里面吹吹～4D的电影史瑞克，前面十五分钟在影院外头全英文的解说～有点懵毕竟站着也累……但是请耐心等到进去影院感受超棒的4D，短片也很好看哈哈就不剧透囖&#x0A;&#x0A;演出：下午两点&#x2F;五点半的未来水世界&#x20;必刷！&#x0A;&#x0A;为了尽快玩完项目，我们跳过了午餐时间～其实也不饿也下午出园然后坐快捷出岛再坐地铁到市内五点多吃午饭哈哈～,2018-10-28 22:45,157098016,5,,栗梓Lychee
过山车满分。就是这个环球估计世界上最小的咯。,2018-10-28 21:38,157098949,5,,又有刁民来谋害朕
挺好玩的。过山车满分。但就是感觉这个环球估计是全世界最小的了。,2018-10-28 21:37,157097420,5,,又有刁民来谋害朕
不用换票，入园很快，一个人几乎都走的单人通道，比快速票有时还要快，真的特别省时间，光变形金刚就玩了两次，次通道甚好,2018-10-28 08:08,157094646,5,,小英小西
很喜欢这个环球影城，里面有好多有意思的项目。,2018-10-27 22:19,157092682,5,,散落的玫瑰
比迪士尼好多了！想去打卡其他几个环球影城！特别喜欢变形金刚！超赞！,2018-10-27 15:18,157089457,5,,古琼气
很不错！入环球影城直接扫码进去。记得需要下载报存原始pdf，不能截图。截图入口闸机不一定扫的出来，这次我前面两个**姐就是这种情况,2018-10-27 11:51,157087672,5,,m13****409
直接扫手机就可以入园，非常方便～&#x20;周四去的，一进去就去了过山车不用排队好刺激的，之后还玩了变形金刚，木乃伊，侏罗纪公园，中午出去吃了个披萨再入园，下午玩了马达加斯加，史莱克电影，靴子猫，最后去好莱坞暗房取了可爱的合影。晚上吃完晚饭进入万圣节专场，非常热闹，所有项目都要排队半小时以上，怪奇物语鬼屋好还原，日本四谷怪谈鬼屋太恐怖了，从头尖叫到尾！！！园区的路上也有很多鬼怪，丧尸，树妖，土著等等，超有氛围！！！,2018-10-27 09:55,157085320,5,,铁板肥牛
门票使用方便，就是影城太小，建议不要买快速票,2018-10-26 17:57,157082460,4,,138****1072
照片不错，性价比高，值得入手。,2018-10-26 17:56,157081869,5,,138****1072
非常值得去，但是在所有环球影城里算比较小的，变形金刚，侏罗纪都是值得多刷。值得一提的是，个人觉得没必要买快捷票，去过两次，一次是日常周末一次是中国国庆节，人数差不多没有快捷票也能刷完,2018-10-25 16:45,157075030,5,,206****775
新加坡环球影城不算很大，如果安排合理，基本上一天可以把所有的项目玩一遍。尽可能提前到达门口，一开门第一批进园，直奔变形金刚和过山车。基本上一个小时就可以把三个三个排队时间最长的项目搞定,2018-10-25 14:56,157072308,5,,yan****gkun
第二次来了，虽然天气实在热，人也真的多，但是环球影城的机动游戏场景真的做得好。,2018-10-24 23:47,157069513,5,,Elaine
USS也是非常适合小朋友玩的乐园，学龄前小朋友能玩的项目比较多，10月份去，项目基本都不用排队，早上10点入园，下午4、5点差不多就玩好了（包括吃饭、拍照等）；有些热门项目是设单人通道的，走单人通道逼格满满；乐园的服务上比USJ还是差了点，毕竟日本人的服务理念在全球也无人能及。,2018-10-24 09:49,157065061,4,,xlguo
还是不错的，值得去玩，圣淘沙岛上的酒店价格可能会稍微贵一些，但，体会到的是不一样的风情！,2018-10-23 21:22,157062880,5,,MichelleMiyu
邮件附上电子文档，文档打开后直接扫码过闸机，很方便哦~&#x20;一大早和小伙伴就在门口等着入园。棒棒哒&#x20;基本上据说排队很久的项目都玩上了，只是小伙伴胆子小~&#x20;我就一个人放飞自我&#x20;一个人玩mummy（一个人做一部车），一个人玩red过山车&#x20;哈哈好爽~,2018-10-23 15:26,157058909,5,,携程旅行顾问阿玖Joe
非常棒！值得推荐！而且周边吃、喝、住都非常方便！,2018-10-23 13:52,157058978,5,,bykt126
要来要来要来，变形金刚，漂流，好玩的项目太多，保存体力，耐心排队，就不虚此行,2018-10-22 23:01,157054474,5,,M46****345
小孩儿玩的很多，就是人太多了，好玩的排队都得一小时以上，项目就三分钟，要是有特价的VIP就好了,2018-10-22 21:34,157053959,5,,诗晓慧
值得一游的影城，人有身临其境之感，只有亲身体验了才知什么叫身临其境。,2018-10-22 14:20,157030011,5,,D14****253
就是比较贵，下次还会再来关顾的,2018-10-20 16:41,157037081,5,,king宋
很喜欢，下次还会再来。就是价格贵了点,2018-10-20 16:40,157029152,5,,king宋
高大上，很喜欢。因为时间不够玩的太匆忙。下次还要来的,2018-10-20 16:38,157034506,5,,king宋
很好玩，很喜欢的城市下次还会再来。,2018-10-20 16:38,157036881,5,,king宋
中间出现一点小插曲，不过携程客服通过协商解决了。,2018-10-20 10:05,157035523,4,,Lamborghini
这家环球影城很棒，尤其是变心金刚，超级棒。,2018-10-19 22:14,157034146,5,,散落的玫瑰
从早玩到晚，不错，有几个在修没开，但总体感觉不错,2018-10-19 16:40,157025596,5,,187****7499
非常好！玩的不错，买快捷票不错！,2018-10-19 16:39,157027996,5,,187****7499
带孩子没有买快捷票，肠子都毁青了。好多没玩上，连水世界也没看，10点开门，11点才进场，排队超久。园区虽然不大，但是一定要开门就进，再是带娃记的买快捷票，要不根本玩不过来,2018-10-19 12:33,157028039,5,,206****805
新加坡必去之地NO.1。各种实景体验超震撼。,2018-10-18 21:02,157019460,5,,tianjinhaifeng
不错，很便捷，直接扫码入园，很快,2018-10-18 14:24,157013554,5,,乐乐
拍的挺好看，很划算，很有意义非常喜欢,2018-10-18 00:33,157006883,5,,M28****0544
订票方便，出票速度快，价格比现场买便宜,2018-10-17 22:32,157006761,4,,M31****001
很方便，很快能收到邮件确认。不错。,2018-10-17 20:48,157005642,5,,77****118
预定下单一分钟不到就收到确认邮件，直接到门口扫描邮件中的二维码就可以进去，很方便。,2018-10-17 20:47,157006542,5,,77****118
出票很快，直接在门口刷手机就可以，很方便。,2018-10-17 20:46,157007543,5,,77****118
环球影城真的好小啊&#x20;随便转转就一圈结束了,2018-10-17 20:32,157006643,3,,300****245
方便、快速、很有优越感，都不用排队,2018-10-17 16:29,157002436,5,,320****152
暑假带着孩子跟老人一起来玩，每个小孩都喜欢乐园，里面玩的比较多，很多还是需要排队的。,2018-10-17 15:26,157002521,5,,M19****868
非常棒的地方，尤其带着小朋友，新加坡旅游一定要来圣淘沙岛，来圣淘沙岛就必到环球影城！,2018-10-17 10:38,156995864,5,,恒星小智子
好好.............,2018-10-17 10:33,156996730,5,,320****577
方便&#x20;好的..........,2018-10-17 10:32,156994781,5,,320****577
方便&#x20;好...........,2018-10-17 10:32,156994779,5,,320****577
好...............,2018-10-17 10:32,156995766,5,,320****577
适合一家大小游玩，未来水世界的表演一定要看，非常精彩,2018-10-17 08:53,156993105,5,,M24****3760
里面项目很好玩，很刺激。再加上快捷票，太棒啦，尽兴啊,2018-10-17 07:04,156995730,5,,202****600
设施齐全，服务热情周到，网络购票方便快捷，下次继续光顾购买，,2018-10-17 06:32,156994549,5,,M22****6976
可以一直待在里面不出来，各种你想要的全都有,2018-10-16 15:34,156963613,5,,286****438
很好玩，各种过山车，超级刺激。,2018-10-16 15:34,156989271,5,,286****438
新加坡的环球比较小&#x20;基本一天可以玩完...4D那个变形金刚由于技术原因当天关闭了&#x20;有点遗憾,2018-10-16 12:28,156987092,4,,suna****092
无需任何文字描述，买票去玩就好,2018-10-16 01:53,156984694,5,,202****001
"因為是10月1號的國慶日,所以門票相對來說比較貴,搭配一次的快速通關,當天其實非常的順暢。&#x0A;有人說新加坡的環球影城是比較小,個人的心的是快速通關只需要買一次的便可以（當然試你遊玩的需要）&#x0A;其實9:50就可以在VIP那裡排隊，進場。&#x0A;個人心得是：先選好主要熱門的項目，好比說大家都推薦變形金剛。先排隊為主（我們花不到10分鐘就進去了），第一圈只要早點進去，基本上不會遇到人潮的壓力。另外請不要在一個主題呆太久，拍照紀念品請留到第三圈。&#x0A;第一圈：每個主題玩一個主要項目玩玩就換下一個主題&#x0A;第二圈：每個主題的次要項目（這個時候人也開始多了但是主要的已經都玩到了）&#x0A;第三圈：遊走各個主題,拍照,逛紀念品&#x0A;門口的那一顆大地球請留到離開的時候再拍都可以",2018-10-15 22:06,156985926,5,,卡好嘉
新加坡环球影城就在圣淘沙岛上，这里很棒，很值得去体验。,2018-10-15 20:15,156984934,5,,散落的玫瑰
环球影城很多人，但是玩乐项目很多，很刺激。,2018-10-15 15:27,156977437,5,,连引
很好，值得所有人去，很大，汇集了很多文化,2018-10-15 14:47,156958302,5,,M35****996
感觉小，不过许多地方有顶篷，不至于全程晒，主题玩偶很多，携程上买的票，进闸口出示二维码就ok了,2018-10-15 12:08,156979235,4,,joan
交通位置很便利，紧邻地铁站和公交车站，距离市中心很近。酒店房间不大，但是配置齐全，楼下有很多美食和便利店。,2018-10-15 10:11,156978192,5,,Ray Liu
超级方便，到了门口一订票，立即能进，实时。,2018-10-15 09:11,156978587,5,,189****9967
感觉适合大孩子玩，我家五岁的，有很多项目都不对敢玩。而且里面游戏什么的都是全英文，沟通不畅玩的就没感觉。我们转了一个多小时就出来了,2018-10-14 22:57,156976191,5,,206****739
快捷，方便，以后出行还会继续选择携程,2018-10-14 20:17,156975962,5,,150****8951
方便，快捷，以后出行还会选择携程,2018-10-14 20:16,156974802,5,,150****8951
携程买票非常方便，直接扫码入园，挑选了平时去，基本所有项目没怎么排队，快速通道费都省了，棒棒的。,2018-10-14 12:17,156967938,5,,matthewz2003
环球影城真的很棒，感觉比迪士尼好，尤其是变形金刚等，十分逼真。,2018-10-13 21:07,156957356,5,,散落的玫瑰
丰常棒棒哒！很值得去，美美哒，以后还会来！,2018-10-13 19:14,156967926,5,,266****218
环球影城比较小，游玩的项目一般，还没国内的好玩，不过水世界的表演和街头表演非常精彩，还是值得去玩玩的,2018-10-13 09:52,156962471,4,,M18****237
很方便，网上购票确实不错，谢谢！,2018-10-12 15:12,156957250,5,,l****38
一直都在携程上买门票&#x20;很方便，推荐！,2018-10-12 15:09,156957248,5,,310****519
出票很快，买了就进。只不过游乐园玩多了，也就这样了吧。还要凑字数呀，怎么凑，就能说这么多呀,2018-10-12 12:56,156933300,2,,yyy****ss
用惊险刺激来形容还不够，用太赞的一天游玩来简单粗暴的概括吧。这是孩子玩耍的乐园，成人冒险的天堂，一切尽在环球影城了！做好玩一天的准备吧！,2018-10-12 12:18,156954299,5,,320****565
好用，方便。&#x20;&#x20;&#x20;&#x20;&#x20;&#x20;&#x20;&#x20;&#x20;&#x20;&#x20;,2018-10-12 09:36,156954458,5,,李伟
方便好用，很幸运没有赶上公休日，人不多,2018-10-12 09:36,156953014,5,,李伟
不用排队，及时出票，很棒很棒哒,2018-10-12 08:51,156939600,5,,M43****309
比现场购买照片便宜太多了，不错不错,2018-10-12 08:50,156953087,5,,M43****309
新加坡环球影城，惊险刺激、美轮美奂，让人流连忘返。就是最刺激的过山车没敢玩，估计上去玩的话下来连路都走不了了️。孩子喜欢玩里面的漂流,2018-10-11 22:52,156952670,5,,_WeCh****353600
性价比还可以，玩的地方也挺多的，一天时间就差不多了,2018-10-11 21:42,156951889,5,,囧囧囧君
新加坡的环球影城坐落于圣淘沙岛上，交通非常方便。而且小巧玲珑，玩起来并不累，里面的项目过山车为主，特别推荐未来水世界，非常精彩，必须要体验一下，变形金刚和木乃伊，还有一个电影的体验性项目也不错。值得推荐！,2018-10-11 14:32,156947291,4,,sha****anna
一进门，我们先拿了个地图。地图有中文的也有英文的，我们拿的是中文地图，但是后来发现游玩设施上都是英文的，有时候会有点儿对不上，所以最好两种地图对着看。,2018-10-11 09:41,156945302,5,,320****987
如果可以的话，建议购买快速票。在新加坡的环球影城，普通的热门项目正常等待时间基本都是60分钟以上，超级热门项目比如变形金刚甚至要等待120分钟。,2018-10-11 09:39,156946936,5,,yi****214
棒极了，下次有机会还要再玩一次，孩子喜欢看恐龙,2018-10-10 23:00,156942795,5,,E00****18
挺不错的，玩的项目多，排队较久。,2018-10-10 21:55,156943084,5,,1510827****
时间太紧了，应该住岛上，玩两天。,2018-10-10 21:32,156943079,5,,独狼_黄土高坡
直接凭邮件就可入门，不用换票，方便快捷,2018-10-10 12:17,156939148,5,,233****635
总体来说不错，就是太小，玩的项目不多,2018-10-10 09:01,156935419,5,,M19****413
无需取票，凭纸入场，园内体验很棒,2018-10-10 07:34,156935888,5,,雪中的脚印
地方虽小，设施虽然略显陈旧，但体验比上海迪士尼好多了，买了快捷票，不用排队感觉太好了，另外有些项目不能用快捷票，但排队也不长，强烈推荐未来水世界表演。,2018-10-09 22:36,156934975,5,,咩咩_yang
這個環球影城比較小，但是很緊湊。一般來說，懂得合理的排隊，還是能玩齊的。裡面的變形金剛體感非常好，必須要玩！,2018-10-09 17:12,156932642,5,,mislanlee
今生玩过最好玩的乐园，比迪士尼好玩多了！项目多，刺激，演员都很卖力，适合成人玩。变形金刚很真实，可惜排到过山车故障了，吓的我们不玩了。很多设施都不能背包，提前寄存。,2018-10-09 16:16,156931847,5,,M19****528
里面全是过山车，各式各样的过山车…&#x0A;分有好几个主题，门口的地图有中文版的，记得不要拿错了哦！&#x0A;建议买快速通道票，在热闹的时候，因为排队很浪费时间，我们这一次没有买，把一整天的时间都花排队上面了，完全没有时间看表现，感觉好可惜啊…&#x0A;最值得玩就是这两个红白过山车跟变形金刚一定要去排队看！,2018-10-09 15:42,156932325,5,,想宝的意中人要是盖世英雄
国庆去玩的话会有日场和夜场&#x20;夜场是万圣节主题那种&#x20;相对来说恐怖许多&#x20;不建议带孩子的朋友去&#x20;但是夜场最久只需要排队半小时&#x20;这点肯定是比日常好很多的&#x20;除了不太吓人的所有过山车小火车项目以外&#x20;其它恐怖情景体验都没敢玩&#x20;夜场的话是凌晨1点半关门&#x20;但是通往市区的捷运和下了捷运乘坐的地铁最后一班都是十二点&#x20;所以玩夜场不住在圣淘沙岛上的朋友在时间上一定注意,2018-10-09 07:46,156927151,4,,_U4****0364
强烈推荐这个VIP&#x20;tour，tour开始前有vip室休息，有各种好喝的饮料，然后玩项目不用排队不用等位，被人各种看动物一样行注目礼，每个项目都5分钟包进，水上世界表演还有专门的lounge可以看，专门一个tour&#x20;guide全程跟着，去哪里都走捷径，我们四个小时怒刷12个经典项目。里边有会中文的tour&#x20;guide，我们这天一个小团只有我们两个人，就安排了一个讲英文的小哥哥，态度很nice，非常好沟通。然后还有和变形金刚小黄人拍照的机会，也是第一个，各种过山车都是第一排，吓死了，吃饭还有25新币的券，买纪念品还是9折，算下来和那个单独买票买past&#x20;pass的价格没啥差别，待遇太好，强烈推荐，推荐推荐！！！,2018-10-08 20:27,156924242,5,,Jess婧
买了快速通道的门票，简直是超值。所有项目不用排队，节约时间保存体力。,2018-10-08 18:33,156923346,5,,M49****159
影城内其实挺小的，很快就走完了。国庆最后一天去的，没有买快速票，玩的项目除了侏罗纪世界基本不用排队,2018-10-08 16:41,156922630,5,,小台11
不大的园子，项目不多，但是挺好玩的，值得再去，快速票也不算贵,2018-10-08 15:21,156922122,5,,淡定哥
环球影城真是不错，玩的项目刺激。但是比香港迪斯尼还是要小,2018-10-08 14:09,156919579,5,,堪萨斯州安
环球影城是小朋友的最爱，人也是最多的。可以买快捷票不用排队,2018-10-08 14:06,156921126,5,,堪萨斯州安
还不错吧&#x20;热门项目排队时间有点长,2018-10-08 10:52,156916698,4,,M56****510
玩的超happy，变形金刚，木乃伊，过山车，邪猫，好多好玩的项目，据说过山车是世界上最高的双轨过山车，超刺激,2018-10-08 10:30,156916414,5,,卡卡0428
三大三小去的新加坡，在携程买的票，相当好！出票也很快！建议大家打印出来以后再去，当然进门右手边也有服务中心可以免费帮您打印,2018-10-08 09:02,156917329,5,,kyp123
这地方真的比迪士尼好，去过迪士尼一次就不想去了，可是环球影城还想再去，,2018-10-08 08:04,156915960,5,,kyp123
太多人了，一个项目排很久。天气也很热。带着老人小孩有点折腾不起。两个小孩，大的七八岁的还能玩很多项目，小的三岁真没几个能玩的，难怪4岁以下不收费。,2018-10-07 23:13,156915724,4,,孙杨子易
跟迪士尼乐园形式差不多，也有很多互动的表演，一不留神让我想起了横店，总体来说整个游乐园不大，还能买到快捷票，不用排队，一天基本上都能玩儿到。,2018-10-07 22:55,156914835,5,,300****067
游玩项目很多，有红蓝过山车，木乃伊，变形金刚等等，那个木乃伊真是太刺激了。,2018-10-07 20:39,156909316,5,,阿迪
项目很多，地方不大的，那个木乃伊太刺激了，受不了，比过山车还快！,2018-10-07 20:38,156911659,5,,阿迪
方便快捷，套票真的划算很多，還會繼續支持一下,2018-10-07 18:50,156907909,5,,E03****67
很好的活动&#x20;满意的很。&#x20;&#x20;&#x20;&#x20;,2018-10-07 11:29,156903740,5,,136****6431
超级小，不过去新加坡总是要去的。雨季人不多，买快速票没太大必要。,2018-10-07 10:18,156903024,5,,M44****075
取票是在外面，先找到人，一般在环球标志的下面,2018-10-07 09:57,156902336,5,,201****792
比想象中的小，但是足够玩上一天了。餐饮也不是太贵。,2018-10-07 09:52,156902335,5,,138****1940
陪海南省朋友们到我国著名的旅游景点圣淘沙玩，一早就来到必须打卡的环球影城。&#x0A;&#x0A;新加坡环球影城（USS)有7个主题的游乐设施区，分别为好莱坞&#x20;(Hollywood)，纽约&#x20;(New&#x20;York)，科幻城市&#x20;(Sci-Fi&#x20;City)，古埃及&#x20;(Ancient&#x20;Egpyt)，失落的世界&#x20;(Lost&#x20;World)，遥远的世界&#x20;(Far&#x20;Far&#x20;Away)和马达加斯加&#x20;(Madagascar)。&#x0A;&#x0A;环球影城里面有梦幻的城堡，当作拍照背景实在很漂亮。朋友们带着孩子们去玩，因为我来好多次了，就坐在咖啡馆喝茶看书，帮他们看包包&#x20;,2018-10-07 08:13,156900651,5,,可可新雅
出票很快，到影城刷二维码很方便，不错，影城很好玩，变形金刚玩了两次，挺过瘾的,2018-10-07 02:36,156876217,5,,m59****78
就是好玩，快捷通畅，惊险刺激，值得赞,2018-10-06 22:01,156897535,5,,118****361
地方好小，其实很短时间就能玩完全部项目,2018-10-06 21:41,156896741,3,,yuk****811
超级方便的订票方式，古墓和变形金刚最好玩。,2018-10-06 21:32,156882073,5,,12****139
不错，比较小，变形金刚很好玩～可以下午再去二刷。,2018-10-06 21:23,156895649,5,,琳小月
打卡第二个环球影城，圣淘沙名声世界算是比较老的环影了，面积感觉比大阪小了一倍，好玩的设施不多，关键是居然没有小黄人主题乐园，这么受欢迎的IP可要跟进了。特意买了快速通行可是当天人很少不知道为什么，可能回头客不多，印度小哥是真多啊。,2018-10-06 20:54,156893005,4,,宇治没了茶
值得去呀，带小孩去玩，不过发现不需要太早定票，反而越接近日期越便宜。去到好莱坞剧场表演的时候才是要发挥雨衣的时候。原来侏罗纪漂流都不及好莱坞电影剧场湿身……切记,2018-10-06 20:28,156893098,5,,_WeCh****765119
国庆用了快捷，节约了很多时间！,2018-10-06 20:08,156893283,5,,咸德拉
这个环球影城可能是建的时间比较早，项目的科技含量不高，不过管理的很好。推荐斯皮尔伯格的片场。,2018-10-06 19:53,156893082,5,,拔大旗张
出票很快&#x20;当天买的&#x20;去了就能用了&#x20;,2018-10-06 19:48,156893668,5,,M23****8399
很好的环境&#x20;很玩的地方&#x20;还会再去,2018-10-06 19:36,156893269,5,,_CFT01****1556565
环球影城特别适合带孩子一起去玩，好吃的&#x20;好玩的&#x20;各种一网打尽，特别提醒一定要带泳衣哦,2018-10-06 18:25,156893129,5,,M38****129
里面很漂亮，就是小了点&#x20;好多东西都没有玩到家,2018-10-06 18:19,156890820,5,,M15****042
无需领票，直接扫码入园，很方便,2018-10-06 17:14,156891753,5,,210****151
小朋友值得一玩，我觉得好玩的就变形金刚吧,2018-10-06 16:55,156890174,5,,Rathel
整体还不错吧&#x20;人不是很多不需要买快速票,2018-10-06 09:33,156882972,5,,doudou
拍的不是特别好看&#x20;&#x20;不过相馆的服务人员很热情,2018-10-06 09:32,156881109,5,,doudou
新加坡环影比较小。没有大阪好玩,2018-10-06 09:32,156883829,5,,doudou
影城总面积比较大，喜欢来这里参观电影，影院屏幕和影响设备都是不错的，看电影的人很多。,2018-10-06 08:51,156880217,5,,300****109
来到新加坡必须要去的一个地方，是非常著名的一个景点，里面有很多震撼的表演，从里面出来了，以后还可以在海鲜共和国吃很美味的海鲜，晚上在海边看到著名的机械鹤,2018-10-06 05:33,156878310,5,,300****663
一天的时间刚刚好，一定要买快捷通票,2018-10-05 23:22,156880021,5,,M22****6414
小孩玩得很开心，每个项目都不需排很久。,2018-10-05 22:42,156877743,5,,mimics
9-29去的，人还可以，几乎都可以玩一次，变形金刚很刺激，但小朋友太小还是会被吓到,2018-10-05 21:46,156856102,5,,68****290
整个园区不算大，变形金刚很有意思玩了两次，过山车比较刺激，其他项目都一般,2018-10-05 21:27,156875152,5,,_M13****7000
完美，刺激的过山车，也有适合孩子的各类游戏，最喜欢变形金刚4d电影,2018-10-05 21:07,156875231,5,,135****3175
不错，临行买票，到了就好了，出票还是很快的。,2018-10-05 19:12,156870409,5,,110****178
很好，无论玩还是感官体验，都值得一去，排队时间也不长，基本上都可以玩一遍以上,2018-10-05 15:14,156865772,5,,233****051
